Year,Month,Venue,Quiz,Team,Franchise,Score,Position,Place
2014,10,1,q2014-10-1,Schindler’s Jurassic Encounters Of The Lost Jaws,,60.5,3,3
2013,2,1,q2013-2-1,Schindler’s Pissed,,41,13,13
2012,11,3,q2012-11-3,Scott Howard's Six Dollar Haircut,,44,14,13
2012,12,3,q2012-12-3,Scrooged The Pooch,,47,11,10
2013,7,3,q2013-7-3,Se7en,,47,13,12
2014,4,3,q2014-4-3,Seatless In Seattle,,49,12,11
2015,3,3,q2015-3-3,"See No Evil, Speak No Evil, Hear No Evii",,36,18,17
2012,10,3,q2012-10-3,See You At The Party Richter,,39.5,11,10
2014,9,3,q2014-9-3,"See You At The Party, Richter",,41.5,12,12
2014,2,1,q2014-2-1,Seeing The Screen In Overrated,,46,16,16
2015,2,3,q2015-2-3,Selma and Louise,,40,18,18
2014,10,1,q2014-10-1,Senór Spielbergo ,,36.5,20,20
2015,7,3,q2015-7-3,Seven,,41,14,14
2012,6,2,q2012-6-2,Seven De Niros,,31,15,15
2015,8,1,q2015-8-1,Seven Sodas,,50.5,18,17
2015,7,1,q2015-7-1,Sexy Friends of Sexy Williams Hague,,48,9,9
2014,3,1,q2014-3-1,Seymour Butts,,35.5,29,29
2014,4,1,q2014-4-1,Shabbos Rollers,Shabbos Rollers,60,3,3
2014,9,1,q2014-9-1,Shabbos Rollers,Shabbos Rollers,52,7,6
2015,10,1,q2015-10-1,Shabbos Rollers,Shabbos Rollers,54.5,6,6
2015,1,1,q2015-1-1,Shabbos Rollers,Shabbos Rollers,60,2,1
2015,7,1,q2015-7-1,Shabbos Rollers,Shabbos Rollers,49.5,5,4
2013,2,1,q2013-2-1,Shake That Cat,,55,3,3
2013,1,1,q2013-1-1,Shallow Dave,,34,13,12
2015,7,2,q2015-7-2,Shamalamadingdong,,42.5,12,12
2012,2,1,q2012-2-1,Sharp Pencil,,31,24,24
2013,5,3,q2013-5-3,She’s a Monet,,42.5,13,13
2012,10,1,q2012-10-1,Shindler's Pissed,,33,18,18
2014,9,1,q2014-9-1,Shinebox,,31,28,28
2015,8,2,q2015-8-2,Shit Martinz,,37,15,15
2012,5,2,q2012-5-2,Shoot Her! Shoot Her!,,45.5,6,6
2014,2,3,q2014-2-3,Shoot The Hostage,,47,8,8
2015,3,2,q2015-3-2,Short Circuit,,27,20,20
2014,3,2,q2014-3-2,Show Me Tha Money,,37.5,16,16
2015,7,1,q2015-7-1,Shreevens,,1,27,27
2015,4,2,q2015-4-2,Sibley Superstars,,33,20,19
2013,10,2,q2013-10-2,Side Effects May Include Filmy Residue,,44.5,13,13
2014,6,3,q2014-6-3,Silence Of The Harris,,43,9,9
2015,6,1,q2015-6-1,"Silent and Dead, Lee",,65.5,1,1
2014,6,3,q2014-6-3,"Simple Jack, A.K.A. “Is One Person a ‘team’” ",,31.5,12,12
2014,9,3,q2014-9-3,Sinking Boat,,29,22,22
2013,5,2,q2013-5-2,Sir Myxamatosis,,48,7,7
2012,10,1,q2012-10-1,Sisters of Mercy,,34.5,17,17
2013,8,3,q2013-8-3,Six Friends And Dan,,44,14,13
2015,5,1,q2015-5-1,Sixth Of May Be With You,,58.5,4,4
2013,7,3,q2013-7-3,Sizzle Housemaids,,41,18,17
2013,8,1,q2013-8-1,Slow And Spurious Five,,46,12,12
2014,10,1,q2014-10-1,Small Is Fine,,19.5,31,31
2013,11,2,q2013-11-2,Small Soldiers,,60,1,1
2013,9,2,q2013-9-2,Small Team Big Donuts,,41.5,12,12
2014,6,1,q2014-6-1,Smarty Pints,,45,20,20
2015,5,1,q2015-5-1,Smarty Pints,,31,28,28
2012,10,2,q2012-10-2,Smell The Glove,,31.5,16,16
2012,2,1,q2012-2-1,Smells Like Nostalgia,,52,8,7
2013,9,2,q2013-9-2,Snakes On The Game,,41.5,13,12
2013,9,1,q2013-9-1,Snakey Breaky Heart,,44.5,16,16
2012,12,3,q2012-12-3,So… What Are We Doing For New Year's?,,30.5,20,20
2015,6,2,q2015-6-2,Solent Greenaway,,44.5,15,14
2015,4,1,q2015-4-1,Some Days It's Just Not Worth Puttin' The Lotion In The Basket,,57,4,4
2015,8,1,q2015-8-1,Some Days It's Just Not Worth Puttin' The Lotion In The Basket,,50,20,19
2015,5,1,q2015-5-1,"Some Days, It's Just Not Worth Putting The Lotion In The Basket!",,59,3,3
2014,7,3,q2014-7-3,Some Like It Hotter,,35.5,21,21
2012,9,1,q2012-9-1,Some Like It Scott,,62.5,1,1
2012,4,3,q2012-4-3,Something Something,,34,11,11
2013,10,1,q2013-10-1,Soon To Be A Minor Motion Picture,,53,10,8
2012,4,2,q2012-4-2,Soylent Green Tastes Like Chicken,,47.5,11,11
2015,2,2,q2015-2-2,Sparkle Motion,,40,16,16
2015,3,2,q2015-3-2,Sparkle Motion,,34,16,16
2013,7,2,q2013-7-2,Specific Rim,,45,15,14
2013,12,1,q2013-12-1,Specific Rims,,41.5,20,20
2013,7,2,q2013-7-2,Specific Trim,,50,8,8
2012,11,3,q2012-11-3,SPECTRE,,43.5,16,16
2014,7,3,q2014-7-3,Spielberg Shot My Dinosaur,,45.5,12,11
2014,12,1,q2014-12-1,Spielberger And Fries,,44.5,19,19
2015,5,2,q2015-5-2,Stale Donuts,,43,16,16
2012,9,1,q2012-9-1,Star Crash,,51,7,7
2015,3,1,q2015-3-1,Star Death III: The Hearse For Spock,,65,1,1
2013,5,1,q2013-5-1,Star Trek Into Dartmouth,,42,16,16
2014,3,2,q2014-3-2,Starred Up Yours,,50,9,8
2015,9,1,q2015-9-1,Startle-able,,36,21,21
2013,3,1,q2013-3-1,Starwhores,,30.5,23,23
2012,10,2,q2012-10-2,"Statistically, Someone Here Has Been Touched By Jimmy Saville",,42.5,9,9
2013,2,2,q2013-2-2,Steambags United,,40,16,16
2013,10,1,q2013-10-1,Steel Knights,,40.5,20,19
2014,11,1,q2014-11-1,Steel Knights,,49,9,9
2014,5,3,q2014-5-3,Steve Guttenberg Fan Club,,41.5,18,18
2012,8,3,q2012-8-3,Stevo's Many Women,,30.5,17,17
2012,5,1,q2012-5-1,Stop Or My Mum Will Shit,,33.5,21,21
2015,3,1,q2015-3-1,Stop! Or My Mom Will Go Over The Top & Draw First Blood!,,52,9,8
2015,3,3,q2015-3-3,Stop! Or My Mom Will Shoot!,,40,15,15
2013,3,3,q2013-3-3,Stop! Or My Pope Will Bum You,,51,8,7
2013,7,2,q2013-7-2,Straight To DVD,,42,17,17
2015,2,1,q2015-2-1,Straight To DVD,,40.5,24,24
2014,4,3,q2014-4-3,Strangelove Of Film,,56,6,6
2013,3,3,q2013-3-3,StrangeLoveOfFilm.com,,58,1,1
2013,4,3,q2013-4-3,StrangeLoveOfFilm.com,,58,2,2
2012,8,2,q2012-8-2,Streatham’s Reckoning,,36.5,19,19
2014,12,1,q2014-12-1,Streetcar Named Desire 2: Interstellar,,36,26,26
2015,2,1,q2015-2-1,Strip Vease,,57.5,6,6
2013,11,2,q2013-11-2,Stuff My Turkey,,32.5,17,17
2013,12,3,q2013-12-3,Stuffed Crust,,39,11,11
2015,7,2,q2015-7-2,Sub-Atomic Balls,,38,16,16
2012,5,3,q2012-5-3,"Subtotal, Subpar",,31.5,9,9
2015,8,1,q2015-8-1,Sundicate 3,,11,35,35
2013,7,2,q2013-7-2,Suntory Time,,58,2,2
2014,6,2,q2014-6-2,Supper Club,Supper Club,33.5,18,18
2015,2,2,q2015-2-2,Supper Club,Supper Club,43,14,13
2015,3,2,q2015-3-2,Supper Club,Supper Club,42,10,9
2015,4,2,q2015-4-2,Supper Club,Supper Club,45.5,11,10
2015,5,2,q2015-5-2,Supper Club,Supper Club,39.5,19,18
2015,6,2,q2015-6-2,Supper Club,Supper Club,37,17,17
2015,9,2,q2015-9-2,Supper Club,Supper Club,37.5,17,16
2013,7,2,q2013-7-2,Sweet Banksy T-Shirt,,56,3,3
2014,3,3,q2014-3-3,"Synecdoche, South Woodford",,39,19,19
2015,1,2,q2015-1-2,Taken 4: Taken The Piss,,49.5,5,5
2012,10,3,q2012-10-3,Tall & Blonde,"Tall, Blonde & Irish",38,13,12
2012,12,2,q2012-12-2,Tall & Blonde,"Tall, Blonde & Irish",52.5,3,3
2012,5,3,q2012-5-3,Tall & Blonde,"Tall, Blonde & Irish",51.5,3,3
2012,8,3,q2012-8-3,Tall & Blonde,"Tall, Blonde & Irish",44,6,6
2012,9,1,q2012-9-1,Tall & Blonde,"Tall, Blonde & Irish",47,12,11
2013,12,2,q2013-12-2,Tall & Blonde,"Tall, Blonde & Irish",51,7,6
2014,8,3,q2014-8-3,Tall & Blonde,"Tall, Blonde & Irish",48,13,12
2013,11,2,q2013-11-2,Tall Blonde & Irish,"Tall, Blonde & Irish",45,10,10
2015,6,2,q2015-6-2,"Tall, Blonde & Black","Tall, Blonde & Irish",51,9,9
2015,8,2,q2015-8-2,"Tall, Blonde & Brainy","Tall, Blonde & Irish",40,11,11
2013,6,2,q2013-6-2,"Tall, Blonde & Curly","Tall, Blonde & Irish",55.5,4,4
2014,11,3,q2014-11-3,"Tall, Blonde & Irish","Tall, Blonde & Irish",49,8,8
2014,2,2,q2014-2-2,"Tall, Blonde & Irish","Tall, Blonde & Irish",48,8,8
2014,4,2,q2014-4-2,"Tall, Blonde & Irish","Tall, Blonde & Irish",47.5,6,6
2014,6,3,q2014-6-3,"Tall, Blonde & Irish","Tall, Blonde & Irish",48.5,6,6
2014,9,2,q2014-9-2,"Tall, Blonde & Irish","Tall, Blonde & Irish",49.5,9,9
2015,2,2,q2015-2-2,"Tall, Blonde & Irish","Tall, Blonde & Irish",49.5,8,8
2015,4,2,q2015-4-2,"Tall, Blonde & Irish","Tall, Blonde & Irish",54.5,7,7
2013,9,2,q2013-9-2,"Tall, Blonde & Northern","Tall, Blonde & Irish",50.5,4,4
2012,11,3,q2012-11-3,"Tall, Blonde, Black & Curly","Tall, Blonde & Irish",45,9,9
2013,3,2,q2013-3-2,"Tall, Blonde, Black & Irish","Tall, Blonde & Irish",52,2,2
2013,2,3,q2013-2-3,"Tall, Blonde, Black, Curly & Irish","Tall, Blonde & Irish",54.5,2,2
2013,4,2,q2013-4-2,"Tall, Blonde, Black, Curly & Irish","Tall, Blonde & Irish",52.5,5,4
2015,7,1,q2015-7-1,"Tall, Blonde, Irish, Black & Beardy","Tall, Blonde & Irish",47.5,10,10
2013,2,1,q2013-2-1,Tango and Cash and Paul,,49,7,7
2014,8,1,q2014-8-1,TBC,,26.5,32,32
2013,4,1,q2013-4-1,Tea With Di Canio,,41.5,7,7
2012,5,2,q2012-5-2,Team America,,37,14,14
2015,7,1,q2015-7-1,Team Aniston,,46,12,12
2013,12,2,q2013-12-2,Team Anna & Her Minions,,35.5,13,13
2012,6,2,q2012-6-2,Team Disastro,,31,16,15
2015,8,2,q2015-8-2,Team Discovery Channel,,35.5,16,16
2015,2,3,q2015-2-3,Team G-A-W-K,,37,24,22
2015,7,1,q2015-7-1,Team Jen,,29.5,24,24
2012,8,1,q2012-8-1,Team Long-stocking,,37,12,11
2014,3,1,q2014-3-1,Team Minions,,50,12,12
2015,3,1,q2015-3-1,Team Minions,,44,21,21
2015,3,1,q2015-3-1,Team Mumps,,36,27,27
2013,5,3,q2013-5-3,Team Name Vetoed Due To Extreme Poor Taste,,47.5,8,8
2015,2,1,q2015-2-1,Team Ninja,,44,20,18
2015,1,2,q2015-1-2,Team Pink Eye,,17,17,17
2013,2,3,q2013-2-3,Team Rolf,,31,19,19
2013,7,1,q2013-7-1,Team Taggart’s Delusion,,39,18,18
2015,7,3,q2015-7-3,Team With The Wrong Answer Sheets,,42.5,10,9
2015,8,2,q2015-8-2,Tears In The Rain :(,,31.5,20,20
2012,10,3,q2012-10-3,Teenage Nymphoid Barbarian In Dinosaur HELL,,40.5,9,9
2012,1,1,q2012-1-1,Tequila Mockingbird,,38.5,15,15
2013,10,2,q2013-10-2,Tequila Mockingbird,,51,7,7
2014,11,2,q2014-11-2,Tequila Mockingbirds,,34.5,14,14
2015,3,2,q2015-3-2,Terence Malik For 1D,,50,4,3
2014,10,3,q2014-10-3,Terrence Phallic’s Gays Of Heaven,,48,11,11
2015,6,2,q2015-6-2,Terror Picnic,,50,11,10
2015,7,2,q2015-7-2,Terror Picnic,,43,11,11
2015,8,2,q2015-8-2,Terror Picnic,,48,6,6
2015,9,2,q2015-9-2,Terror Picnic,,43,11,11
2013,9,3,q2013-9-3,Texas Chainsaw Mascara,,38,16,16
2014,2,2,q2014-2-2,The ‘Z’ Team,,28.5,21,21
2013,9,1,q2013-9-1,The 3 Analrapists,,55,3,2
2014,11,1,q2014-11-1,The A Team,,33,26,26
2014,12,3,q2014-12-3,The Abandoned,,18,22,22
2013,1,1,q2013-1-1,The Aca-Analrapists,Analrapists,58,1,1
2012,7,1,q2012-7-1,The Amazing Analrapists,Analrapists,63.5,1,1
2012,5,1,q2012-5-1,The Analrapists,Analrapists,57.5,2,2
2015,8,1,q2015-8-1,The Analrapists,Analrapists,62,2,2
2015,9,1,q2015-9-1,The Analrapists,Analrapists,55.5,4,4
2013,7,1,q2013-7-1,The Analrapists @ScottDerrickson,Analrapists,63.5,1,1
2013,11,1,q2013-11-1,The Analrapists 3: Epic Fail,Analrapists,53,2,2
2013,6,1,q2013-6-1,The Analrapists Apologise For Season Four,Analrapists,61.5,1,1
2012,9,1,q2012-9-1,The Analrapists Are Dah Lawh,Analrapists,57,3,3
2014,6,1,q2014-6-1,The Analrapists Are Malificent,Analrapists,60,6,5
2014,9,1,q2014-9-1,The Analrapists Disassembled,Analrapists,46,15,14
2013,8,1,q2013-8-1,The Analrapists Felching In Japan,Analrapists,63,1,1
2013,5,1,q2013-5-1,The Analrapists Into Darkness,Analrapists,58.5,4,3
2014,2,1,q2014-2-1,The Analrapists Minus 1 Plus 2,Analrapists,59,2,2
2012,12,1,q2012-12-1,The Analrapists Save Christmas (Without The Help of Hannah),Analrapists,54.5,4,4
2012,4,1,q2012-4-1,The Analrapists Suck Your Battleship,Analrapists,56.5,1,1
2014,7,1,q2014-7-1,The Analrapists: AIDS of Extinction,Analrapists,52,3,3
2014,3,1,q2014-3-1,The Analrapists: Rise Of An Empire,Analrapists,58,3,2
2014,4,1,q2014-4-1,The Angela Lansbury Experience,,32,25,24
2014,9,1,q2014-9-1,The Angela Lansbury Experience,,31.5,27,27
2012,3,1,q2012-3-1,The Arse To Mouth Bandits,,43,11,11
2012,5,1,q2012-5-1,"The Arse, The Mouth and The Ugly",,40.5,15,15
2013,12,1,q2013-12-1,The A-Team,,44.5,15,14
2012,9,3,q2012-9-3,The Bad Hat Harrys,,45.5,7,7
2012,10,3,q2012-10-3,The Bad Hat Harrys Strike Back,,35.5,16,16
2013,8,2,q2013-8-2,The Bears Can Smell The Blood,,63,2,2
2012,10,1,q2012-10-1,The Beavers - You Are An Animal,,37.5,16,15
2014,3,2,q2014-3-2,The Belgian Waffles,,34,17,17
2013,5,2,q2013-5-2,The Big 40,,30,15,15
2014,9,1,q2014-9-1,The Big Cilic,,41.5,22,22
2012,12,3,q2012-12-3,The Big Fact Hunt,The Big Fact Hunt,53,5,3
2013,1,3,q2013-1-3,The Big Fact Hunt,The Big Fact Hunt,42,9,9
2013,3,3,q2013-3-3,The Big Fact Hunt,The Big Fact Hunt,51,9,7
2013,7,3,q2013-7-3,The Big Fact Hunt,The Big Fact Hunt,52.5,6,6
2014,2,1,q2014-2-1,The Big Fact Hunt,The Big Fact Hunt,46,17,16
2014,2,1,q2014-2-1,The Big Fact Hunt,The Big Fact Hunt,43.5,21,21
2012,9,1,q2012-9-1,The Bigger The Jaws The Better The Arse To Mouth,,39,20,20
2015,9,1,q2015-9-1,The Bionicle Appreciation Society,,37,20,20
2015,5,1,q2015-5-1,The Birds,The Birds,37,26,26
2015,6,1,q2015-6-1,The Birds,The Birds,52.5,11,11
2015,7,1,q2015-7-1,The Birds,The Birds,38,21,21
2015,8,3,q2015-8-3,The Birds,The Birds,40.5,13,13
2015,9,3,q2015-9-3,The Birds,The Birds,43.5,15,15
2013,6,2,q2013-6-2,The Blood & Ice Team Trilogy,,30,16,16
2014,8,1,q2014-8-1,The Bloodsucking Lawyers,,54,10,10
2013,7,1,q2013-7-1,The Blues Sisters,,24,20,20
2013,8,1,q2013-8-1,The Bong Bong Land Before Time,,53.5,8,7
2013,9,3,q2013-9-3,The Booby Prize Is Ours,,38,17,16
2013,2,1,q2013-2-1,The Boogatwo,,34,17,17
2014,11,2,q2014-11-2,The Book Was Better,The Book Was Better,52.5,6,6
2015,1,2,q2015-1-2,The Book Was Better,The Book Was Better,50.5,3,3
2015,2,2,q2015-2-2,The Book Was Better,The Book Was Better,47.5,11,11
2015,7,2,q2015-7-2,The Book Was Better,The Book Was Better,40.5,14,13
2015,8,2,q2015-8-2,The Book Was Better,The Book Was Better,51,5,4
2014,6,1,q2014-6-1,The Brady In Black,,61.5,3,3
2012,10,1,q2012-10-1,The Breakfast Club Sandwich,,47.5,7,7
2013,12,1,q2013-12-1,The Bunga Games,,39.5,23,22
2015,4,2,q2015-4-2,The Bus That Couldn't Slow Down,,42.5,15,15
2015,2,2,q2015-2-2,The B-Y-Os,,22,20,20
2014,9,1,q2014-9-1,The CasablancAntz,,36,25,25
2012,8,2,q2012-8-2,The Centurians,,29,26,25
2014,10,2,q2014-10-2,The Character Arcs,The Character Arcs,58,1,1
2014,11,3,q2014-11-3,The Character Arcs,The Character Arcs,58,2,2
2014,2,3,q2014-2-3,The Character Arcs,The Character Arcs,40,13,13
2014,4,3,q2014-4-3,The Character Arcs,The Character Arcs,57,5,5
2014,5,2,q2014-5-2,The Character Arcs,The Character Arcs,56.5,3,2
2014,6,2,q2014-6-2,The Character Arcs,The Character Arcs,56.5,5,5
2014,8,3,q2014-8-3,The Character Arcs,The Character Arcs,58,8,7
2015,1,3,q2015-1-3,The Character Arcs,The Character Arcs,54,4,4
2015,2,2,q2015-2-2,The Character Arcs,The Character Arcs,49,9,9
2015,4,3,q2015-4-3,The Character Arcs,The Character Arcs,55,3,3
2015,5,1,q2015-5-1,The Character Arcs,The Character Arcs,54,11,10
2015,6,3,q2015-6-3,The Character Arcs,The Character Arcs,57,4,4
2015,7,3,q2015-7-3,The Character Arcs,The Character Arcs,48,5,4
2015,8,3,q2015-8-3,The Character Arcs,The Character Arcs,55.5,3,3
2015,7,1,q2015-7-1,The Cheaters,,38.5,20,19
2012,12,1,q2012-12-1,The Chester Copperpot Select Eleven,,33,22,21
2014,5,1,q2014-5-1,The Child Catcher’s Milliner,,44.5,16,16
2015,8,1,q2015-8-1,The Chumps,,33,30,30
2012,10,2,q2012-10-2,The Classic Film Club,,41,10,10
2015,7,3,q2015-7-3,The Cluj Ebola Social,,41.5,13,13
2015,9,1,q2015-9-1,The Commitments,,55.5,5,4
2014,11,1,q2014-11-1,The Convolutions,,37.5,21,21
2014,12,1,q2014-12-1,The Convolutions,,47.5,18,17
2013,8,2,q2013-8-2,The Crack-Pack,,38,14,14
2013,12,2,q2013-12-2,The Crispy Bits,,30.5,16,16
2014,9,1,q2014-9-1,The Crocodile Dandies,,43,20,20
2014,10,3,q2014-10-3,The Cum Hunger Games,,40.5,18,18
2015,6,1,q2015-6-1,The Dane Cook Of Silence,,46.5,19,18
2012,8,1,q2012-8-1,The Danny Deuritos,,60,2,2
2012,3,1,q2012-3-1,The Dark Crystals,,32.5,19,19
2015,2,3,q2015-2-3,The Dark Shite Rises,,45,14,14
2012,10,2,q2012-10-2,The Delorians,,25,18,17
2015,4,3,q2015-4-3,The Derek Zealander Centre For Kids Who Can't Read Good And Want To Learn To Do Other Stuff Good Too,,39.5,17,17
2012,11,1,q2012-11-1,The Derek Zoolander School For Kids Who Can't Read Good And Want To Do Other Stuff Good Too,,45.5,8,8
2013,9,1,q2013-9-1,The Dillan Panthers,,39,22,22
2014,8,3,q2014-8-3,The Director’s Half Cut,,46.5,16,16
2014,10,2,q2014-10-2,The Dolly Mixtures,,22.5,16,16
2013,1,2,q2013-1-2,The Donut Connection,,30,18,18
2013,9,2,q2013-9-2,The Donut Punchers,,40.5,14,14
2012,12,2,q2012-12-2,The Donut Who Stole Christmas,,41.5,9,9
2012,5,2,q2012-5-2,The Donuts of Madison County,,51,3,3
2012,4,3,q2012-4-3,The Dracs,,30.5,12,12
2015,6,2,q2015-6-2,The Dream Team (CSN),,35.5,18,18
2014,12,3,q2014-12-3,The Drop Dead Freds,,35,17,17
2012,11,3,q2012-11-3,The Dude Abides,,42.5,18,18
2013,10,2,q2013-10-2,The Dudes Abide,,33,17,17
2012,4,3,q2012-4-3,The El Dude Brothers,,36.5,8,8
2014,2,1,q2014-2-1,The Ex Presidents,,52,7,7
2014,9,3,q2014-9-3,The Expandables,,34.5,17,17
2013,7,3,q2013-7-3,The Expendables,,54,5,5
2015,8,1,q2015-8-1,The Fantastic Flop,,51,16,16
2015,5,1,q2015-5-1,The Farce Awakens,,48,16,16
2014,8,3,q2014-8-3,The Fast & The Furious 5,,44.5,18,17
2013,12,1,q2013-12-1,The Fast And The Furious 7: Catching Fire,,49.5,8,8
2015,4,1,q2015-4-1,The Fast And The Veasey-ous,,55.5,10,9
2015,6,1,q2015-6-1,The Fast And The Veasey-ous: Tokyo Drift,,57.5,8,8
2013,5,3,q2013-5-3,The Fast The Furious 5,,33,20,20
2015,8,2,q2015-8-2,The Fastest Way… Is Through The Planet's Core,,39,12,12
2013,11,3,q2013-11-3,The Female Gaze,,50,4,4
2014,9,3,q2014-9-3,The Film Fatales,,32.5,20,20
2012,10,3,q2012-10-3,The Flat Pack,,33.5,17,17
2014,8,3,q2014-8-3,The Force Kings,,37,21,21
2014,2,3,q2014-2-3,The Forrest Gimps,,37.5,15,15
2015,5,1,q2015-5-1,The Fourth Part Of The Triology,,46,18,18
2014,5,2,q2014-5-2,The Frenchies,,18,22,22
2013,9,1,q2013-9-1,The Fucks Down At The League Office,,48,11,11
2013,10,2,q2013-10-2,The Future Mrs Hampsons,,56,5,5
2012,12,2,q2012-12-2,The Geeks Of Hazzard,The Geeks Of Hazzard,41.5,10,9
2012,7,2,q2012-7-2,The Geeks of Hazzard,The Geeks Of Hazzard,43.5,12,12
2012,8,2,q2012-8-2,The Geeks Of Hazzard,The Geeks Of Hazzard,41,15,14
2012,9,2,q2012-9-2,The Geeks Of Hazzard,The Geeks Of Hazzard,32.5,12,12
2013,4,2,q2013-4-2,The Geeks Of Hazzard,The Geeks Of Hazzard,45.5,11,11
2014,2,3,q2014-2-3,The Gilbert Grapes,,26.5,23,23
2013,10,3,q2013-10-3,The Good The Bad And The Uglies,,45.5,10,10
2012,7,1,q2012-7-1,"The Good, The Bad and The Rooney",,34.5,23,23
2012,2,1,q2012-2-1,"The Good, The Bad, The Short & The Attractive",,38,21,21
2014,10,3,q2014-10-3,The Goths,,42.5,14,14
2014,3,3,q2014-3-3,The Grand Poodle Pets Hotel,,51.5,9,9
2013,2,1,q2013-2-1,The Great Zimbabwe,,45,10,10
2012,4,2,q2012-4-2,The Greeks of Hazzard,,47.5,12,11
2012,5,1,q2012-5-1,The Green Mile High Club,,36,20,20
2012,7,3,q2012-7-3,The Green Mile High Club,,26.5,12,12
2015,2,3,q2015-2-3,The Greg O'Regan Experience,,47,12,10
2015,2,3,q2015-2-3,The Hackney Wickerman And The Last Con Airbenders!,,40,19,18
2012,4,3,q2012-4-3,The Hardest Bit,,36,9,9
2015,4,3,q2015-4-3,The Hateful Four,The Hateful Three,51.5,10,10
2014,11,3,q2014-11-3,The Hateful Three,The Hateful Three,50.5,7,7
2015,1,3,q2015-1-3,The Hateful Three,The Hateful Three,44.5,10,10
2015,2,3,q2015-2-3,The Hateful Three,The Hateful Three,52,6,6
2015,3,3,q2015-3-3,The Hateful Three,The Hateful Three,44,11,11
2015,5,3,q2015-5-3,The Hateful Three,The Hateful Three,46,11,11
2015,6,3,q2015-6-3,The Hateful Three,The Hateful Three,53.5,6,5
2015,7,3,q2015-7-3,The Hateful Three,The Hateful Three,39.5,16,15
2012,5,2,q2012-5-2,The Historic British Landmarks,,36.5,15,15
2014,3,2,q2014-3-2,The Hot Beef Injection,,54,4,4
2014,4,3,q2014-4-3,The Hotfellas,,18,26,26
2013,7,1,q2013-7-1,The Hound And The Mountain,,34.5,19,19
2012,1,1,q2012-1-1,The Humane Caterpillars,,25.5,19,19
2012,3,1,q2012-3-1,The Humane Centipede,,33,18,18
2014,12,1,q2014-12-1,The Hunger Games V: To Kill A Mockingbird,,53.5,12,11
2013,10,1,q2013-10-1,The Hunt For Dead October,,62.5,2,2
2013,3,2,q2013-3-2,The Hunt For Fred October,,45,9,9
2013,7,3,q2013-7-3,The Hurt Lockers,,26,25,25
2014,12,1,q2014-12-1,The Huxtable Proxy,,63.5,2,1
2014,4,1,q2014-4-1,The Inexplicables,,45,15,14
2012,11,2,q2012-11-2,The Italian Job,,37.5,17,16
2013,6,1,q2013-6-1,The Italian Job,,31.5,15,15
2014,11,1,q2014-11-1,The Jets,,34.5,24,24
2014,11,2,q2014-11-2,The Joker’s Pack,,39,11,11
2013,10,1,q2013-10-1,The Knutsens,,49.5,13,12
2013,12,1,q2013-12-1,The Knutsens,,33.5,25,25
2013,6,1,q2013-6-1,The Knutsens,,40.5,11,11
2012,11,1,q2012-11-1,The Knutsers,,33,20,20
2014,8,3,q2014-8-3,The Lamb Shank Redemption,,55,9,9
2014,10,3,q2014-10-3,The Lambshank Reduction,,52,6,6
2014,9,1,q2014-9-1,The Last Action Heroes,,56.5,4,3
2013,5,2,q2013-5-2,The Last And The Spurious,,47,8,8
2014,9,2,q2014-9-2,The Last Collateral Running Men In A Total Recall,,34.5,15,15
2014,12,3,q2014-12-3,The Last Picturehouse Of Sand And Fog On The Left,,55,5,5
2015,2,3,q2015-2-3,The Last Picturehouse Of Sand And Fog On The Left,,51,8,8
2013,7,3,q2013-7-3,The Late Arrivals,,26,26,25
2015,6,1,q2015-6-1,The Little Lebowski Suburban Achievers,,46.5,20,18
2015,7,1,q2015-7-1,The Little Lebowski Suburban Achievers,,39,18,17
2014,10,3,q2014-10-3,The Losers,,5,24,24
2013,10,1,q2013-10-1,The Lurgy,,55,5,5
2014,8,3,q2014-8-3,The Lusty Meh!,,47.5,14,14
2015,5,2,q2015-5-2,The Lusty Men,,50,7,7
2013,6,1,q2013-6-1,The Magnificent Six + Helen,,46.5,6,6
2013,12,2,q2013-12-2,The Malevolent Seven,,39,11,11
2012,7,1,q2012-7-1,The Man With a Plan,,41,15,15
2012,6,2,q2012-6-2,The Man With The Golden Donut,,58,2,1
2012,11,3,q2012-11-3,The Masters,,40.5,21,21
2014,8,2,q2014-8-2,The McIver Is Back,,52.5,12,12
2012,3,1,q2012-3-1,The McQuarrie Men,,56.5,1,1
2014,3,1,q2014-3-1,The Men Who Stare At Goatees,,53,10,10
2012,12,3,q2012-12-3,The Mewling Quims,,38.5,17,17
2013,2,2,q2013-2-2,The Mewling Quims,,48,6,6
2012,6,1,q2012-6-1,The Michael F Assbenders,,46,9,8
2014,5,2,q2014-5-2,The Milky Bar Kids,,36.5,17,15
2013,9,1,q2013-9-1,The Minions,The Minions,49,10,8
2014,11,1,q2014-11-1,The Minions,The Minions,45,16,15
2014,12,1,q2014-12-1,The Minions,The Minions,43,21,20
2014,8,1,q2014-8-1,The Minions,The Minions,53.5,11,11
2015,1,1,q2015-1-1,The Minions,The Minions,38,20,20
2015,2,1,q2015-2-1,The Minions,The Minions,48,13,13
2015,4,1,q2015-4-1,The Minions,The Minions,54,12,12
2012,5,2,q2012-5-2,The Mummy IV: He’s Back And He’s Brackish,,41,10,9
2012,12,2,q2012-12-2,The Muppets,,49,4,4
2012,9,2,q2012-9-2,The Muppets,,42,7,7
2012,11,2,q2012-11-2,The New Warriors,,53,4,4
